sending_institution,sending_course_code,sending_course_name,sending_credits,receiving_institution,receiving_course_code,receiving_course_name,credits_transferred,note,gen_ed_requirement,label,label_name,rule_applied
Berkshire,CIS 211,Data Structures,4,UMass Dartmouth,,Computer Information Systems Elective,4,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Berkshire,CIS 211,Data Structures,4,UMass Lowell,COMP 1020,Computing II,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 211,Data Structures,4,UMass Lowell,COMP 1020/1040L,Computing II + Computing II Lab,4,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 211,Data Structures,4,Westfield,CAIS 0230,Data Structures/Algorithm Analysis,4,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 211,Data Structures,4,Worcester,,Computer Science Elective,4,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Berkshire,CIS 225#(Disc'd: 3/16/2026),Spreadsheets and DB's for Professionals,4,Bridgewater,COMP 105,Computers and Their Applications: An Introduction,4,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 225#(Disc'd: 3/16/2026),Spreadsheets and DB's for Professionals,4,Fitchburg,BSAD 1700,Introduction to Computer Information Systems for Business,4,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 225#(Disc'd: 3/16/2026),Spreadsheets and DB's for Professionals,4,Framingham,BUIS 200,Introduction to Business SystemsStudents may not receive credit for both BUIS 200 Introduction to Business Systems and 12.208 Microcomputer Applications in Business.,4,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 225#(Disc'd: 3/16/2026),Spreadsheets and DB's for Professionals,4,Holyoke,BUS 215,Spreadsheets,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 225#(Disc'd: 3/16/2026),Spreadsheets and DB's for Professionals,4,MCLA,BADM 110#(Replaced: 1/1/2021),Information Technology for Business,4,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 225#(Disc'd: 3/16/2026),Spreadsheets and DB's for Professionals,4,MCLA,BADM 210,Information Technology for Business,4,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 225#(Disc'd: 3/16/2026),Spreadsheets and DB's for Professionals,4,Middlesex,CAP 155,Spreadsheet Applications,4,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 225#(Disc'd: 3/16/2026),Spreadsheets and DB's for Professionals,4,Mount Wachusett,CIS 121,Spreadsheet Applications,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 225#(Disc'd: 3/16/2026),Spreadsheets and DB's for Professionals,4,Salem,ITC 241,Spreadsheet Applications in the Professions,4,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 225#(Disc'd: 3/16/2026),Spreadsheets and DB's for Professionals,4,UMass Amherst,OIM 210,Introduction to Business Information Systems,4,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 225#(Disc'd: 3/16/2026),Spreadsheets and DB's for Professionals,4,UMass Boston,MSIS 110,Introduction to Computer and Information Systems,4,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 225#(Disc'd: 3/16/2026),Spreadsheets and DB's for Professionals,4,UMass Dartmouth,MIS 101,The Business Organization,4,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 225#(Disc'd: 3/16/2026),Spreadsheets and DB's for Professionals,4,Worcester,CS 120,Microcomputer Applications,4,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 228#(Disc'd: 3/16/2026),Database Design,4,Fitchburg,CSC 3011,Data Modeling and Database Design,4,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 228#(Disc'd: 3/16/2026),Database Design,4,Middlesex,,Information Technology Elective,4,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Berkshire,CIS 231,Computer Science I with Java,4,Bridgewater,,Computer Elective,4,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Berkshire,CIS 231,Computer Science I with Java,4,Bristol,CIS 157,Object-Oriented JAVA Programming I,4,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 231,Computer Science I with Java,4,Bunker Hill,CIT 239#(Replaced: 9/1/2020),Java ProgrammingFor additional information and/or a course syllabus contact CITDepartment@bhcc.mass.edu.,4,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 231,Computer Science I with Java,4,Bunker Hill,CSC 239,Java ProgrammingFor additional information and/or a course syllabus contact CITDepartment@bhcc.mass.edu.,4,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 231,Computer Science I with Java,4,Cape Cod,CSC 110,Computer Programming I: Java,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 231,Computer Science I with Java,4,Fitchburg,,Computer Science Elective,4,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Berkshire,CIS 231,Computer Science I with Java,4,Framingham,,Computer Science Elective,4,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Berkshire,CIS 231,Computer Science I with Java,4,Greenfield,CIS 251#(Replaced: 9/1/2020),Java Programming,4,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 231,Computer Science I with Java,4,Greenfield,CSC 251,Java Programming,4,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 231,Computer Science I with Java,4,Holyoke,CSI 254,Java Programming I,4,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 231,Computer Science I with Java,4,Massasoit,COSC 157,Introduction to Java Programming,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 231,Computer Science I with Java,4,Massasoit,COSC 157#(Replaced: 9/1/2025),Introduction to Java Programming,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 231#(Replaced: 7/1/2024),Computer Science I with Java,4,Massasoit,COSC 157,Introduction to Java Programming,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 231#(Replaced: 7/1/2024),Computer Science I with Java,4,Massasoit,COSC 157#(Replaced: 9/1/2025),Introduction to Java Programming,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 231,Computer Science I with Java,4,Massasoit,CTIM 157#(Replaced: 9/1/2023),Introduction to Java Programming,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 231,Computer Science I with Java,4,MassBay,CS 120,Programming I,4,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 231,Computer Science I with Java,4,MCLA,CSCI 121,Programming in Java I,4,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 231,Computer Science I with Java,4,Middlesex,CSC 252,Programming II,4,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 231,Computer Science I with Java,4,North Shore,CPS 101,Computer Science 1 (Java 1),4,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 231,Computer Science I with Java,4,Quinsigamond,CIS 226,Introduction to Java,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 231,Computer Science I with Java,4,Roxbury,IST 170,Java I,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 231,Computer Science I with Java,4,Salem,,Computer Science Elective,4,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Berkshire,CIS 231,Computer Science I with Java,4,Springfield Tech,CIT 215/215L,Java Programming + Lab: Java Programming,3+1,,-,1,partial_or_elective,Credits transferred has '+' indicating split credit (e.g. 3+1)
Berkshire,CIS 231,Computer Science I with Java,4,Springfield Tech,CSC 111/111L,Introduction to the Java Programming Language + Lab: Introduction to the Java Programming Language,3+1,,-,1,partial_or_elective,Credits transferred has '+' indicating split credit (e.g. 3+1)
Berkshire,CIS 231,Computer Science I with Java,4,UMass Amherst,,Major or general elective,4,,-,1,partial_or_elective,Receiving course name contains 'free elective' or 'general elective'
Berkshire,CIS 231,Computer Science I with Java,4,UMass Amherst,,major or elective credit,4,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Berkshire,CIS 231,Computer Science I with Java,4,UMass Dartmouth,CIS 180,Object-Oriented Prog I,4,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 231,Computer Science I with Java,4,UMass Lowell,,Computer Science 1000 Level Elective,3,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Berkshire,CIS 231,Computer Science I with Java,4,Westfield,,Elective,4,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Berkshire,CIS 231,Computer Science I with Java,4,Worcester,,Computer Science Elective,4,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Berkshire,CIS 232,Computer Science II with Java,4,Bridgewater,,Computer Elective,4,,-,1,partial_or_elective,Receiving course name is purely 'Elective' (no specific course match)
Berkshire,CIS 232,Computer Science II with Java,4,Bristol,CIS 257,Object-Oriented JAVA Programming II,4,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 232,Computer Science II with Java,4,Bunker Hill,CIT 285#(Replaced: 9/1/2020),Advanced Java Programming,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 232,Computer Science II with Java,4,Bunker Hill,CSC 285,Advanced Java ProgrammingFor additional information and/or a course syllabus contact cs@bhcc.mass.edu.,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 232,Computer Science II with Java,4,Cape Cod,CSC 130,Computer Programming II: JAVA,4,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 232,Computer Science II with Java,4,Fitchburg,,Computer Science Elective,4,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Berkshire,CIS 232,Computer Science II with Java,4,Framingham,,Computer Science Elective,4,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
Berkshire,CIS 232,Computer Science II with Java,4,Holyoke,CSI 256,Java Programming II,4,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 232,Computer Science II with Java,4,Massasoit,COSC 168,Advanced Java Programming,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 232,Computer Science II with Java,4,Massasoit,COSC 168#(Replaced: 9/1/2025),Advanced Java Programming,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 232#(Replaced: 7/1/2024),Computer Science II with Java,4,Massasoit,COSC 168,Advanced Java Programming,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 232#(Replaced: 7/1/2024),Computer Science II with Java,4,Massasoit,COSC 168#(Replaced: 9/1/2025),Advanced Java Programming,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 232,Computer Science II with Java,4,Massasoit,CTIM 168#(Replaced: 9/1/2023),Advanced Java Programming,3,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 232,Computer Science II with Java,4,MassBay,CS 200,Programming II,4,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 232,Computer Science II with Java,4,MCLA,CSCI 122,Programming in Java II,4,,-,2,direct_equivalent,Has a specific receiving course code and positive credits (default)
Berkshire,CIS 232,Computer Science II with Java,4,Middlesex,,Computer Science Elective,4,,-,1,partial_or_elective,Receiving course name contains 'elective' AND receiving course code is empty
